title,location,snippet,salary,source,type,link,company,updated,id,Country
"Business Analyst, Assoc","Juno Beach, FL","&nbsp;...<b>BUSINESS ANALYST,</b> ASSOC  
  Business Analyst Assoc 
 Juno Beach, Florida 33408
12-Month Contract  
  
  OVERVIEW  
  Join a leading renewable energy company as a Business Analyst associate supporting critical trade operations and financial analytics. This...&nbsp;",,manatal.com,,https://jooble.org/jdp/-7840502737342820014,AP Recruiters & Associates,2025-03-21T00:00:00.0000000,-7840502737342820014,USA
"Business Analysis Analyst - Power Automate, ServiceNow",Tennessee,"&nbsp;...you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. 
 We are currently seeking a <b>Business </b>Analysis <b>Analyst </b>- Power Automate, ServiceNow to join our team in chennai, Tamil Nādu (IN-TN), India (IN). 
 We are looking for a talented...&nbsp;",,careers-inc.nttdata.com,,https://jooble.org/jdp/-7046979965657642969,"NTT DATA, Inc.",2025-04-09T16:08:57.0200000,-7046979965657642969,USA
Business Analyst - SAP Work and Asset Management Implementation,"Merrillville, IN","&nbsp;...Job Title: <b>Business Analyst </b>– SAP Work and Asset Management Implementation  Location: Preference given to candidates in Ohio, Indiana, Kentucky, Maryland, Pennsylvania, or Virginia 
 Hybrid: Yes, biweekly travel to Columbus, OH, and Merrillville, IN (or 2 days onsite...&nbsp;",,hiringthing.com,,https://jooble.org/jdp/901404280812710027,Blue Star Partners LLC,2025-04-03T00:35:08.7900000,901404280812710027,USA
ServiceNow Business Analyst,"Boise, ID","Our client, a premier ServiceNow partner, are hiring a ServiceNow <b>Business Analyst </b>to join the team in Boise, Idaho. The successful candidate will leverage their expertise in ITOM and CSM modules to transform client requirements into practical, value-driven solutions that...&nbsp;",,Alldus International Consulting Ltd,Full-time,https://jooble.org/jdp/570897457498565783,Alldus International Consulting Ltd,2024-11-18T17:33:23.7800000,570897457498565783,USA
Business Analyst - Sustainability Strategy & Execution,Washington DC,"&nbsp;...Description 
 North America Sustainability Strategy and Execution team is looking for a <b>Business Analyst </b>with broad technical skills to develop data visualizations and build automation solutions that drive business decision making and process improvement. We look for...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/1956888745852794604,Amazon,2025-04-02T17:41:04.3900000,1956888745852794604,USA
Sr. Business Analyst - Business Cards & Payments,"Richmond, VA","Sr. <b>Business Analyst </b>- Business Cards & Payments  
  
  The Business Cards & Payments (BC&P) organization is committed to fueling the courageous entrepreneurial spirit that's at the heart of America's business owners and offer products and services to help them do more...&nbsp;",,capitalone.com,,https://jooble.org/jdp/-511703704419966937,Capital One,2025-03-31T00:00:00.0000000,-511703704419966937,USA
Business Analyst - Louisville Kentucky Location,"New York, NY","&nbsp;...company in their Louisville, KY offices. This position would work with the settlement administration teams.  Our client, a legal and <b>business </b>services firm is seeking consultants to join their team for an upcoming hybrid entry-level consulting position to support their...&nbsp;",$25 per hour,betterteam.com,Full-time,https://jooble.org/jdp/5514822470166854833,Tower Legal Solutions,2025-04-02T14:50:16.1030000,5514822470166854833,USA
Business Analyst,"Lawrenceville, GA","&nbsp;...operations and procedures manuals to assist management in operating more efficiently and effectively.


Requirement:


Bachelors degree in <b>Business </b>Administration/Management information systems/related majors plus five years experience in Management related position.
Monday -...&nbsp;",,hireology.com,Full-time,https://jooble.org/jdp/-6724617844822911854,The UPS Store,2025-04-01T09:57:01.2740859+00:00,-6724617844822911854,USA
Business Process Analyst 2025-NGA,"Springfield, VA","&nbsp;...Intelligence Consulting Enterprise Solutions, INC.  is looking for an  <b>Business </b>Process <b>Analyst </b>
 Description: 
 Join ICES on a contract impacting national security as an  Business Process Analyst   
 These positions are located in  Springfield, VA. All positions require...&nbsp;",,catsone.com,,https://jooble.org/jdp/-5760169822306594094,"ICES, Inc.",2025-03-09T00:00:00.0000000,-5760169822306594094,USA
Business Process Analyst,"Arlington, VA","<b>Business </b>Process <b>Analyst </b>
 Position Description 
 Join a collaborative team, solving customer issues and accessing an array of resources for your success. Take advantage of tremendous opportunities as you help us chart our path to industry leadership. Our customer is...&nbsp;",,njoyn.com,,https://jooble.org/jdp/-1700451655277040386,,2025-03-19T19:18:02.8030000,-1700451655277040386,USA
Salesforce Litify Business Analyst,"New York, NY","&nbsp;...We are looking for strong Salesforce <b>Business Analysts </b>who have worked with Litify over the past few years, particularly in areas such as Spend, Intakes, Matters, Documents, Timekeeping, Reporting, and Billing. For example, an Intake might involve an accident injury where...&nbsp;",,comeet.co,,https://jooble.org/jdp/571930881083969680,Sansar Tec LLC,2025-03-24T12:02:48.2730000,571930881083969680,USA
"Business Contracts Invoice Analyst, BC Invoicing","Arlington, VA","&nbsp;...Cloud (ADC) Invoicing team is looking for a new Billing Compliance <b>Analyst </b>(BCA) to support various AWS Public Sector customers. This role...&nbsp;&nbsp;...and questions 
-Extract raw usage and financial data from <b>business </b>databases and data warehouse 
-Perform analytics to produce meaningful...&nbsp;",,amazon.jobs,Full-time,https://jooble.org/jdp/-8008944671408038017,"Amazon Web Services, Inc.",2025-03-28T18:11:15.6230000,-8008944671408038017,USA
Business Analyst III,"Portland, OR","&nbsp;...Title: <b>Business Analyst </b>III 

 Duration: 6 Months – Possible Extensions 

 Location: Portland, OR - Hybrid 

 

 

 Job Description  : 

 This hybrid role combines business analysis expertise with product ownership responsibilities and a touch of project coordination...&nbsp;",,zoho.com,Temporary,https://jooble.org/jdp/208294760798314320,"BizTek People, Inc. | APA International Placement Consultant...",2025-03-20T15:55:58.4370000,208294760798314320,USA
"Sr Business Analyst, Talent Management Measurement & Insights","New York, NY","&nbsp;...data to drive organizational effectiveness and talent optimization? Join Amazon's Measurement & Insights (M&I) team as a Senior <b>Business Analyst,</b> where you'll help shape the future of talent management across Amazon Stores through data-driven solutions and strategic...&nbsp;",,amazon.jobs,Full-time,https://jooble.org/jdp/-4489374432068890224,Amazon.com Services LLC,2025-04-01T00:00:00.0000000,-4489374432068890224,USA
Business Analyst - Nuclear Compliance,Pennsylvania,"&nbsp;...$144,000, varies based on experience, along with comprehensive benefits package that includes bonus and 401(k). 
 Principle <b>Business Analyst </b>IRA (Inflation Reduction Act) Compliance for the Crane Clean Energy Center in Middletown, PA (near Harrisburg). 

 PRIMARY PURPOSE...&nbsp;",,nukeworker.com,,https://jooble.org/jdp/-2672861919047086633,Constellation,2025-03-21T00:00:00.0000000,-2672861919047086633,USA
SAP Business Analyst,"Chaska, MN","&nbsp;...Title: SAP <b>Business Analyst </b>
 Location:  Chaska, Minnesota 
 
 
 
  Responsibilities:    
~ Serve as SAP subject matter expert  

  
~ Interface with business process owners to facilitate process improvement through enhanced SAP utilization  

  
~ Drive process...&nbsp;",,ceipal.com,Temporary,https://jooble.org/jdp/-6351001505120310392,Noblesoft Technologies,2025-04-09T18:51:10.6888061+00:00,-6351001505120310392,USA
Business Analyst - Capital Markets/Securities Pricing/SQL,"Tampa, FL","&nbsp;...right person The heavy SQL and Spanish are non negotiable 
  <b>BUSINESS </b>OVERVIEW:  
  
 The Information Services Group (ISG) is responsible...&nbsp;&nbsp;...portfolios. 
  PURPOSE OF THE ROLE:  
  
 The Business <b>Analyst </b>will play a key leadership role in the build out, and supporting...&nbsp;",,oorwin.com,,https://jooble.org/jdp/5008066387180138635,DenkenSolutions Inc,2025-04-09T15:04:04.2849384+00:00,5008066387180138635,USA
"Business Analyst, Salesforce & CPQ-GBASCTX0125","Richardson, TX","&nbsp;...<b>Business Analyst,</b> Salesforce & CPQ-GBASCTX0125- HMS057904
 Genpact (NYSE: G) is a global professional services and solutions firm delivering outcomes that shape the future. Our 125,000+ people across 30+ countries are driven by our innate curiosity, entrepreneurial agility...&nbsp;",,genpact.com,Full-time,https://jooble.org/jdp/-798583721459520457,Genpact,2025-03-31T19:14:28.6970000,-798583721459520457,USA
Sr Business Development Analyst,"Des Moines, IA","What You'll Do:
 The Sr. <b>Business </b>Development <b>Analyst </b>role drives business development and growth initiatives by increasing efficiency of our Income Solutions sales teams that cover our Trust & Custody, Defined Benefit, and Outsourced Chief Investment Officer solutions...&nbsp;",$112k - $182.4k,icims.com,Full-time,https://jooble.org/jdp/-474005300871854436,Principal Financial Group,2025-04-09T00:00:00.0000000,-474005300871854436,USA
Business Solutions Analyst (GTM),"Sunnyvale, CA","&nbsp;...liquid software.” Wouldn't it be amazing if you could join us in our journey?
We’re looking for a skilled and experienced <b>Business </b>Solutions <b>Analyst </b>(GTM) to join our dynamic team. The role requires good project management skills, system analysis experience and skills...&nbsp;",,JFrog,,https://jooble.org/jdp/-1440510952511988186,JFrog,2025-04-05T23:34:31.1170000,-1440510952511988186,USA
Business Loan Analyst,"Ogden, UT","&nbsp;...and maintaining member trust. 
 Attentiveness to professionalism in appearance and action. 
 What You Can Expect 
 Our <b>Business </b>Loan <b>Analysts </b>eagerly analyze loan requests and prepare financial analysis specific to management and repayment ability, ratios and recommendations...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/-2264378162016429534,Goldenwest Credit Union,2025-04-10T18:00:08.7522346+00:00,-2264378162016429534,USA
Business Analyst,"Austin, TX","&nbsp;...for development, detailed analysis high-level ideas provided by <b>business.</b> Collaborates with designers, architects, and other subject...&nbsp;&nbsp;...permissions
~At least 4 years of experience working in a Business <b>Analyst,</b> System Analyst, or Product Owner role in agile/scrum teams
~...&nbsp;",,Salon Ultimate,,https://jooble.org/jdp/-5157352809579347580,Salon Ultimate,2024-05-28T04:37:49.0600000,-5157352809579347580,USA
Business Analyst 3,Virginia,"&nbsp;...Hope you are doing good,  
 
  Urgent Requirement  :  
  Job Title :  <b>Business Analyst </b>3  
  Location :  Richmond, VA (100% Remote) 
  Client :  State of VA/ Virginia Department of Elections (ELECT) 
  Duration : 12+ months Contract  
 
 
  Description  :...&nbsp;",,ceipal.com,,https://jooble.org/jdp/7348484895219351735,My3Tech,2025-04-10T17:33:07.4199619+00:00,7348484895219351735,USA
FB&R Business Analyst,"Ocoee, FL","&nbsp;...Maverc Technologies is searching for an insightful FB&R <b>Business Analyst </b>to join our dynamic team. Our mission is to empower businesses with cutting-edge technology solutions while upholding the highest standards of accountability, passion, and innovation. In this role...&nbsp;",,workable.com,Full-time,https://jooble.org/jdp/-6096185663556910259,Maverc Technologies,2025-04-03T10:35:53.8591913+00:00,-6096185663556910259,USA
Business Analyst 3,"Austin, TX","&nbsp;...analytical and problem-solving skills with experience as a system <b>analyst </b>for a data analytics, performance management system, or data...&nbsp;&nbsp;...JIRA software  

   8 
  Required  
 Proven experience in <b>business </b>analysis with a focus on TIERS data (CHIP & Medicaid data) for...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-6565719150715842297,California Creative Solutions Inc.,2025-04-11T09:16:16.3297938+00:00,-6565719150715842297,USA
Oracle Business Analyst,"Seattle, WA","&nbsp;...and creative development firm that addresses clients' most pressing needs and challenges. We are currently looking for  Oracle <b>Business Analyst </b> -  Onsite.  Please see the Job description for the reference. 
 
 
  Role: Oracle Business Analyst 
   Location: Seattle,...&nbsp;",,ceipal.com,Full-time,https://jooble.org/jdp/-7292686134437555297,Momento USA,2025-04-11T09:16:16.1790105+00:00,-7292686134437555297,USA
Business Solutions Analyst,"Sacramento, CA","&nbsp;...Capio Group is looking for an experienced <b>Business </b>Solutions <b>Analyst!</b>
 Full-time employee - Remote 
 Salary: $120,000 - $135,000 About Us: 
 Capio Group is a California-based Information Technology Consulting firm serving the public sector since 2010. We assist the...&nbsp;",,jazzhr.com,Full-time,https://jooble.org/jdp/-6400006353635536052,Capio Group,2025-03-05T00:00:00.0000000,-6400006353635536052,USA
